,precision,recall,f1-score,support
11899,0.0,0.0,0.0,7.0
11901,0.0,0.0,0.0,3.0
11902,0.0,0.0,0.0,10.0
11904,0.0,0.0,0.0,9.0
11913,0.0,0.0,0.0,1.0
11924,0.0,0.0,0.0,31.0
11928,0.0,0.0,0.0,1.0
11930,0.0,0.0,0.0,13.0
11931,1.0,0.2826086956521739,0.4406779661016949,46.0
11934,0.0,0.0,0.0,11.0
11935,0.0,0.0,0.0,2.0
11937,0.21873308067135896,0.9993815708101422,0.35891171571349256,1617.0
11939,1.0,0.0625,0.11764705882352941,32.0
11942,0.0,0.0,0.0,4.0
11956,0.2230769230769231,0.9157894736842105,0.35876288659793815,190.0
11958,0.0,0.0,0.0,3.0
11961,0.0,0.0,0.0,2.0
11962,0.0,0.0,0.0,13.0
11967,0.0,0.0,0.0,14.0
11968,0.0,0.0,0.0,7.0
11975,0.0,0.0,0.0,7.0
11977,0.0,0.0,0.0,1.0
11978,0.0,0.0,0.0,24.0
11980,0.0,0.0,0.0,5.0
11983,0.0,0.0,0.0,2.0
11987,0.0,0.0,0.0,3.0
11988,0.0,0.0,0.0,1.0
11998,0.0,0.0,0.0,8.0
11999,1.0,0.03333333333333333,0.06451612903225806,30.0
12001,0.0,0.0,0.0,7.0
12004,0.0,0.0,0.0,12.0
12024,0.0,0.0,0.0,19.0
12039,0.0,0.0,0.0,6.0
12044,0.9354838709677419,0.4603174603174603,0.6170212765957446,63.0
12045,0.0,0.0,0.0,21.0
12049,0.7102803738317757,0.5428571428571428,0.6153846153846153,140.0
12052,1.0,0.3,0.4615384615384615,10.0
12053,0.0,0.0,0.0,2.0
12062,0.0,0.0,0.0,19.0
12069,0.0,0.0,0.0,2.0
12076,1.0,0.06666666666666667,0.125,30.0
12077,0.0,0.0,0.0,3.0
12082,0.7142857142857143,0.28169014084507044,0.4040404040404041,71.0
12084,0.0,0.0,0.0,4.0
12085,0.0,0.0,0.0,15.0
12088,0.0,0.0,0.0,18.0
12091,0.0,0.0,0.0,7.0
12092,0.0,0.0,0.0,4.0
12094,0.0,0.0,0.0,3.0
12100,0.9354838709677419,0.90625,0.9206349206349206,128.0
12102,0.0,0.0,0.0,3.0
12111,0.0,0.0,0.0,4.0
12116,0.0,0.0,0.0,1.0
12120,0.0,0.0,0.0,3.0
12128,0.0,0.0,0.0,27.0
12139,0.0,0.0,0.0,8.0
