,precision,recall,f1-score,support
13852,0.0,0.0,0.0,4.0
13856,0.0,0.0,0.0,11.0
13860,0.0,0.0,0.0,1.0
13869,0.0,0.0,0.0,3.0
13873,0.0,0.0,0.0,8.0
13879,0.0,0.0,0.0,6.0
13885,0.0,0.0,0.0,8.0
13887,0.0,0.0,0.0,26.0
13890,0.0,0.0,0.0,4.0
13893,0.0,0.0,0.0,11.0
13894,0.0,0.0,0.0,8.0
13895,0.0,0.0,0.0,8.0
13901,0.0,0.0,0.0,70.0
13904,0.0,0.0,0.0,20.0
13905,0.0,0.0,0.0,18.0
13912,0.0,0.0,0.0,4.0
13918,0.0,0.0,0.0,50.0
13921,0.0,0.0,0.0,1.0
13932,0.0,0.0,0.0,1.0
13936,0.0,0.0,0.0,6.0
13939,0.0,0.0,0.0,3.0
13946,0.0,0.0,0.0,7.0
13948,0.0,0.0,0.0,31.0
13950,0.0,0.0,0.0,1.0
13954,1.0,0.009259259259259259,0.018348623853211007,108.0
13956,0.0,0.0,0.0,27.0
13968,0.0,0.0,0.0,4.0
13973,0.0,0.0,0.0,6.0
13975,0.0,0.0,0.0,2.0
13976,0.0,0.0,0.0,10.0
13982,0.25,0.020833333333333332,0.038461538461538464,48.0
13983,0.0,0.0,0.0,42.0
13986,0.0,0.0,0.0,13.0
13987,0.0,0.0,0.0,2.0
13994,0.0,0.0,0.0,6.0
14000,0.0,0.0,0.0,12.0
14003,0.0,0.0,0.0,88.0
14005,0.0,0.0,0.0,3.0
14008,0.0,0.0,0.0,7.0
14011,0.0,0.0,0.0,17.0
14014,0.0,0.0,0.0,49.0
14018,0.0,0.0,0.0,2.0
14019,0.0,0.0,0.0,18.0
14023,0.0,0.0,0.0,5.0
14030,1.0,0.013888888888888888,0.0273972602739726,72.0
14036,0.0,0.0,0.0,33.0
14037,1.0,0.03488372093023256,0.06741573033707865,86.0
14038,0.0,0.0,0.0,2.0
14046,0.0,0.0,0.0,2.0
14049,0.0,0.0,0.0,17.0
14050,0.5,0.024390243902439025,0.046511627906976744,41.0
14060,0.0,0.0,0.0,1.0
14064,0.0,0.0,0.0,5.0
14065,0.0,0.0,0.0,25.0
